CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,Visualizzazioni di pagina,Visualizzazioni di pagina uniche,Tempo medio sulla pagina,Accessi,Gender,Age,Device,,,,,,
C10352,1132.386178,0.454545,2246.3,2246.3,1267,883,383,861,0,2,2,,,,,,
C10353,1254.6691,1,361.73,361.73,1267,883,384,861,0,2,2,,,,,,
C10354,80.336636,0.6,330,330,1267,883,385,861,0,2,2,,,,,,
C10355,260.838885,1,2854.11,1797.96,1267,883,386,861,0,2,2,,,,,,
C10356,17.356961,0.454545,390,90,1267,883,387,861,0,2,2,,,,,,
C10357,1897.672025,1,422.18,422.18,1267,883,388,861,0,2,2,,,,,,
C10358,1032.241153,1,1005.52,464.5,1267,883,389,861,0,2,2,,,,,,
C10359,3536.601227,1,2132.93,959.1,1267,883,390,861,0,2,2,,,,,,
C10360,21.580264,0.909091,284.72,0,1267,883,391,861,0,2,2,,,,,,
C10361,4211.539631,1,0,0,1267,883,392,861,0,2,2,,,,,,
C10362,1732.715258,1,3244.16,2480.85,1267,883,393,861,0,2,2,,,,,,
C10364,8939.461145,1,2490.17,905.17,1267,883,394,861,0,2,2,,,,,,
C10365,36.567901,0.090909,1098.31,1098.31,1267,883,395,861,0,2,2,,,,,,
C10366,41.754778,0.181818,636.15,636.15,1267,883,396,861,0,2,2,,,,,,
C10367,1937.246177,1,3018.93,1702.62,1267,883,397,861,0,2,2,,,,,,
C10368,99.955082,1,1222.97,202.97,1267,883,398,861,0,2,2,,,,,,
C10369,5135.604593,1,110.18,0,1267,883,399,861,0,2,2,,,,,,
C10370,214.896542,0.636364,0,0,1267,883,400,861,0,2,2,,,,,,
C10371,1543.287931,1,0,0,1267,883,401,861,0,2,2,,,,,,
C10372,601.92037,1,983.77,603.77,1267,883,402,861,0,2,2,,,,,,
C10373,1261.05733,1,0,0,1267,883,403,861,0,2,2,,,,,,
C10374,85.285023,0.75,423.24,287,1267,883,404,861,0,2,2,,,,,,
C10375,1903.688611,1,6079.5,4719.5,1267,883,405,861,0,2,2,,,,,,
C10376,813.068705,1,439.38,439.38,1267,883,406,861,0,2,2,,,,,,
C10377,1279.325142,1,1207.25,0,1267,883,407,861,0,2,2,,,,,,
C10378,237.669312,1,259.13,259.13,1267,883,408,861,0,2,2,,,,,,
C10379,5747.761139,1,1627.69,0,1267,883,409,861,0,2,2,,,,,,
C10380,7760.940543,1,0,0,1267,883,410,861,0,2,2,,,,,,
C10381,6388.108487,1,0,0,1267,883,411,861,0,2,2,,,,,,
C10382,426.372628,1,5749.96,5439.96,1267,883,412,861,0,2,2,,,,,,
C10383,8806.866629,1,1490.94,0.02,1267,883,413,861,0,2,2,,,,,,
C10384,282.934373,0.181818,0,0,1267,883,414,861,0,2,2,,,,,,
C10385,1128.229387,1,5068.88,3529.88,1267,883,415,861,0,2,2,,,,,,
C10386,2045.541408,1,1067.28,0,1267,883,416,861,0,2,2,,,,,,
C10387,8.520292,0.545455,64.12,64.12,1267,883,417,861,0,2,2,,,,,,
C10388,11278.95243,1,6855.59,2762.92,1267,883,418,861,0,2,2,,,,,,
C10389,143.443832,0.636364,1631,0,1267,883,419,861,0,2,2,,,,,,
C10390,241.223955,0.909091,180.91,180.91,1267,883,420,861,0,2,2,,,,,,
C10391,1528.571561,1,0,0,1267,883,421,861,0,2,2,,,,,,
C10392,12474.72954,1,136.88,0,1267,883,422,861,0,2,2,,,,,,
C10393,566.147105,1,0,0,1267,883,423,861,0,2,2,,,,,,
C10395,1077.606225,0.727273,343.21,343.21,1267,883,424,861,0,2,2,,,,,,
C10396,1.838084,0.272727,16.5,16.5,1267,883,425,861,0,2,2,,,,,,
C10397,507.144348,1,5708.18,4584.78,1267,883,426,861,0,2,2,,,,,,
C10398,816.82453,0.3,42.3,42.3,1267,883,427,861,0,2,2,,,,,,
C10399,1526.506915,1,46.67,46.67,1267,883,428,861,0,2,2,,,,,,
C10400,7957.017218,1,0,0,1267,883,429,861,0,2,2,,,,,,
C10402,79.189929,1,699.12,0,1267,883,430,861,0,2,2,,,,,,
C10403,497.908027,1,245.39,0,1267,883,431,861,0,2,2,,,,,,
C10404,681.95925,1,98,98,1267,883,432,861,0,2,2,,,,,,
C10405,1535.248256,1,857.36,857.36,1267,883,433,861,0,2,2,,,,,,
C10406,1508.513765,0.818182,2747.12,1247.12,1267,883,434,861,0,2,2,,,,,,
C10407,11209.37076,1,11147.33,1137.4,1267,883,435,861,0,2,2,,,,,,
C10408,201.3504,1,600,0,1267,883,436,861,0,2,2,,,,,,
C10409,2502.264409,1,0,0,1267,883,437,861,0,2,2,,,,,,
C10410,4543.789386,1,255.12,5,1267,883,438,861,0,2,2,,,,,,
C10411,918.342234,1,1221.53,1180,1267,883,439,861,0,2,2,,,,,,
C10412,5066.744231,1,0,0,1267,883,440,861,0,2,2,,,,,,
C10413,2259.431829,1,780.64,199.65,1267,883,441,861,0,2,2,,,,,,
C10414,437.789873,1,1532.1,223,1267,883,442,861,0,2,2,,,,,,
C10415,2025.162877,1,778.33,0,1267,883,443,861,0,2,2,,,,,,
C10416,3770.560441,875,964.06,260,1267,883,444,861,0,2,2,,,,,,
C10417,140.730723,1,1667.13,1063.14,1267,883,445,861,0,2,2,,,,,,
C10419,5523.999416,1,0,0,1267,883,446,861,0,2,2,,,,,,
C10420,3298.692478,1,1088.83,518.39,1267,883,447,861,0,2,2,,,,,,
C10421,150.699542,0.363636,648.64,330,1267,883,448,861,0,2,2,,,,,,
C10422,1874.843394,1,0,0,1267,883,449,861,0,2,2,,,,,,
C10423,3024.629054,1,0,0,1267,883,450,861,0,2,2,,,,,,
C10424,154.641707,0.363636,1897.92,97.92,1267,883,451,861,0,2,2,,,,,,
C10425,1322.057239,1,0,0,1267,883,452,861,0,2,2,,,,,,
C10426,62.287137,1,1263.29,279.99,1267,883,453,861,0,2,2,,,,,,
C10427,16.581535,125,200,0,1267,883,454,861,0,2,2,,,,,,
C10428,4664.023286,1,340,340,1267,883,455,861,0,2,2,,,,,,
C10429,318.03434,1,1277.58,0,1267,883,456,861,0,2,2,,,,,,
C10430,681.615445,1,4117.24,290,1267,883,457,861,0,2,2,,,,,,
C10431,9335.31417,1,226.23,226.23,1267,883,458,861,0,2,2,,,,,,
C10432,6404.955912,1,3970.8,2267,1267,883,459,861,0,2,2,,,,,,
C10433,133.405494,0.545455,1346.9,1028,1267,883,460,861,0,2,2,,,,,,
C10434,1403.597712,1,1050.83,67.9,1267,883,461,861,0,2,2,,,,,,
C10435,469.878834,1,1364.99,64.99,1267,883,462,861,0,2,2,,,,,,
C10436,1452.437463,1,0,0,1267,883,463,861,0,2,2,,,,,,
C10437,3737.175713,1,0,0,1267,883,464,861,0,2,2,,,,,,
C10438,6032.740391,1,7553.48,2643.53,1267,883,465,861,0,2,2,,,,,,
C10439,1692.755487,0.909091,570.16,0,1267,883,466,861,0,2,2,,,,,,
C10441,3534.253718,1,566.28,431.01,1267,883,467,861,0,2,2,,,,,,
C10442,654.574445,1,0,0,1267,883,468,861,0,2,2,,,,,,
C10443,1648.721384,1,0,0,1267,883,469,861,0,2,2,,,,,,
C10444,6822.877573,1,137.34,137.34,1267,883,470,861,0,2,2,,,,,,
C10445,8647.057641,1,0,0,1267,883,471,861,0,2,2,,,,,,
C10446,5055.582822,1,0,0,1267,883,472,861,0,2,2,,,,,,
C10447,4245.550244,1,332.82,0,1267,883,473,861,0,2,2,,,,,,
C10448,541.915572,0.636364,1377.72,1377.72,1267,883,474,861,0,2,2,,,,,,
C10449,4855.340797,1,0,0,1267,883,475,861,0,2,2,,,,,,
C10450,981.643409,0.818182,0,0,1267,883,476,861,0,2,2,,,,,,
C10451,7057.658848,1,360.7,360.7,1267,883,477,861,0,2,2,,,,,,
C10452,4264.307261,1,222.64,0,1267,883,478,861,0,2,2,,,,,,
C10453,4503.390811,1,1634.74,1376,1267,883,479,861,0,2,2,,,,,,
C10454,969.294446,1,0,0,1267,883,480,861,0,2,2,,,,,,
C10455,4479.115547,1,759.15,759.15,1267,883,481,861,0,2,2,,,,,,
C10456,37.753941,0.363636,243.36,243.36,1267,883,482,861,0,2,2,,,,,,
C10457,7386.704481,0.9,0,0,1267,883,483,861,0,2,2,,,,,,
C10458,1265.805627,0.818182,0,0,1267,883,484,861,0,2,2,,,,,,
C10459,598.78776,1,519,0,1267,883,485,861,0,2,2,,,,,,
C10460,3143.928913,1,3055.87,3055.87,1267,883,486,861,0,2,2,,,,,,
C10461,5580.530306,1,2470.4,457.73,1267,883,487,861,0,2,2,,,,,,
C10462,576.635957,1,1671.6,480,1267,883,488,861,0,2,2,,,,,,
C10463,51.818382,0.454545,903.36,903.36,1267,883,489,861,0,2,2,,,,,,
C10466,1036.595935,1,0,0,1267,883,490,861,0,2,2,,,,,,
C10467,21.12921,0.545455,229.5,54,1267,883,491,861,0,2,2,,,,,,
C10468,1534.969344,1,1476.19,1476.19,1267,883,492,861,0,2,2,,,,,,
C10469,4994.04832,1,2506.89,2506.89,1267,883,493,861,0,2,2,,,,,,
C10470,4700.106602,1,2570,492.46,1267,883,494,861,0,2,2,,,,,,
C10471,9601.071318,1,238.34,0,1267,883,495,861,0,2,2,,,,,,
C10472,1207.888199,875,1342.36,1037.96,1267,883,496,861,0,2,2,,,,,,
C10473,87.442862,0.818182,786.32,186.32,1267,883,497,861,0,2,2,,,,,,
C10474,123.394089,0.909091,1450.68,0,1267,883,498,861,0,2,2,,,,,,
C10475,395.052994,1,1239.46,752.28,1267,883,499,861,0,2,2,,,,,,
C10476,1715.459275,1,96.75,34.65,1267,883,500,861,0,2,2,,,,,,
C10477,1492.039988,1,4106.15,2688.46,1267,883,501,861,0,2,2,,,,,,
C10478,636.669685,1,2022.38,1892.38,1267,883,502,861,0,2,2,,,,,,
C10480,223.772475,1,3654.08,291.41,1267,883,503,861,0,2,2,,,,,,
C10481,1122.603377,1,883.73,457.62,1267,883,504,861,0,2,2,,,,,,
C10482,805.131074,1,795.54,167.4,1267,883,505,861,0,2,2,,,,,,
C10483,869.001444,1,0,0,1267,883,506,861,0,2,2,,,,,,
C10484,4458.055159,1,0,0,1267,883,507,861,0,2,2,,,,,,
C10485,2070.069187,1,1382.57,1077.75,1267,883,508,861,0,2,2,,,,,,
C10486,52.229659,1,565.5,0,1267,883,509,861,0,2,2,,,,,,
C10487,6426.639738,1,4462.86,2816.46,1267,883,510,861,0,2,2,,,,,,
C10488,206.596865,0.363636,1726.67,1726.67,1267,883,511,861,0,2,2,,,,,,
C10489,5810.748774,1,217,217,1267,883,512,861,0,2,2,,,,,,
C10490,3872.605467,1,0,0,1267,883,513,861,0,2,2,,,,,,
C10491,2597.400267,1,1748.73,518.44,1267,883,514,861,0,2,2,,,,,,
C10492,1481.43247,1,0,0,1267,883,515,861,0,2,2,,,,,,
C10493,1135.53683,1,50.98,0,1267,883,516,861,0,2,2,,,,,,
C10494,3430.981532,1,378.04,0,1267,883,517,861,0,2,2,,,,,,
C10495,4102.599015,1,1483.12,1085.19,1267,883,518,861,0,2,2,,,,,,
C10497,150.952465,0.727273,6407.67,3725.33,1267,883,519,861,0,2,2,,,,,,
C10498,3170.537693,0.909091,0,0,1267,883,520,861,0,2,2,,,,,,
C10501,911.281862,1,70,70,1267,883,521,861,0,2,2,,,,,,
C10502,45.753138,0.545455,449.96,0,1267,883,522,861,0,2,2,,,,,,
C10503,456.648662,1,3355.33,2305.33,1267,883,523,861,0,2,2,,,,,,
C10504,198.035504,0.545455,0,0,1267,883,524,861,0,2,2,,,,,,
C10505,473.840442,0.727273,0,0,1267,883,525,861,0,2,2,,,,,,
C10506,285.813075,1,3220.09,2941.39,1267,883,526,861,0,2,2,,,,,,
C10507,204.329381,1,6558.55,6558.55,1267,883,527,861,0,2,2,,,,,,
C10508,3690.177649,1,0,0,1267,883,528,861,0,2,2,,,,,,
C10509,327.445978,1,4305.05,2905.71,1267,883,529,861,0,2,2,,,,,,
C10510,6856.045926,1,262.1,262.1,1267,883,530,861,0,2,2,,,,,,
C10511,155.644239,0.727273,1626.83,828.85,1267,883,531,861,0,2,2,,,,,,
C10512,4263.008734,1,3522.57,1482,1267,883,532,861,0,2,2,,,,,,
C10513,10249.71178,1,0,0,1267,883,533,861,0,2,2,,,,,,
C10514,813.185305,1,8194.05,7280.27,1267,883,534,861,0,2,2,,,,,,
C10515,911.893997,1,1604.8,1527.3,1267,883,535,861,0,2,2,,,,,,
C10516,3563.23692,1,709.9,609.9,1267,883,536,861,0,2,2,,,,,,
C10517,12478.17286,1,174,174,1267,883,537,861,0,2,2,,,,,,
C10518,2061.27937,1,0,0,1267,883,538,861,0,2,2,,,,,,
C10519,1556.376158,1,0,0,1267,883,539,861,0,2,2,,,,,,
C10520,126.207012,0.636364,913,0,1267,883,540,861,0,2,2,,,,,,
C10521,2516.753364,1,606.62,598.95,1267,883,541,861,0,2,2,,,,,,
C10522,1199.942209,1,1447.01,306.31,1267,883,542,861,0,2,2,,,,,,
C10523,13479.28821,1,41050.4,40624.06,1267,883,543,861,0,2,2,,,,,,
C10524,80.062693,1,727.27,727.27,1267,883,544,861,0,2,2,,,,,,
C10525,839.897907,1,1869.88,815.11,1267,883,545,861,0,2,2,,,,,,
C10526,128.175207,0.818182,182.94,0,1267,883,546,861,0,2,2,,,,,,
C10527,47.6368,0.727273,379.28,0,1267,883,547,861,0,2,2,,,,,,
C10528,1529.206464,1,874.94,0,1267,883,548,861,0,2,2,,,,,,
C10529,2643.343414,1,26402.39,22257.39,1267,883,549,861,0,2,2,,,,,,
C10530,2924.757622,1,0,0,1267,883,550,861,0,2,2,,,,,,
C10532,5036.870531,1,1752.15,1564.16,1267,883,551,861,0,2,2,,,,,,
C10533,32.042424,0.909091,400.41,0,1267,883,552,861,0,2,2,,,,,,
C10534,2549.128288,1,13771.63,4503.31,1267,883,553,861,0,2,2,,,,,,
C10535,3718.606699,1,1172.68,1172.68,1267,883,554,861,0,2,2,,,,,,
C10536,4914.325665,1,1653.6,353.6,1267,883,555,861,0,2,2,,,,,,
C10537,1191.584153,1,4238.79,2220.39,1267,883,556,861,0,2,2,,,,,,
C10538,98.420888,1,907.37,907.37,1267,883,557,861,0,2,2,,,,,,
C10539,1534.891604,1,0,0,1267,883,558,861,0,2,2,,,,,,
C10540,675.117139,0.181818,0,0,1267,883,559,861,0,2,2,,,,,,
C10542,43.42718,1,569.34,0,1267,883,560,861,0,2,2,,,,,,
C10543,1874.601636,1,305.78,0,1267,883,561,861,0,2,2,,,,,,
C10544,15258.2259,1,529.3,529.3,1267,883,562,861,0,2,2,,,,,,
C10545,4497.213951,1,2001.19,210.43,1267,883,563,861,0,2,2,,,,,,
C10546,986.149218,0.454545,0,0,1267,883,564,861,0,2,2,,,,,,
C10547,257.997181,1,1020.47,185,1267,883,565,861,0,2,2,,,,,,
C10548,4507.733288,1,4754.32,3636.53,1267,883,566,861,0,2,2,,,,,,
C10549,1117.635883,1,0,0,1267,883,567,861,0,2,2,,,,,,
C10550,5083.397311,1,331.95,331.95,1267,883,568,861,0,2,2,,,,,,
C10551,3649.559565,0.818182,1490,1490,1267,883,569,861,0,2,2,,,,,,
C10552,77.45581,1,558.28,270.52,1267,883,570,861,0,2,2,,,,,,
C10553,1362.418281,1,1477.44,900,1267,883,571,861,0,2,2,,,,,,
C10554,189.12074,0.909091,1051.1,0,1267,883,572,861,0,2,2,,,,,,
C10555,2374.663583,1,2242.26,1222.96,1267,883,573,861,0,2,2,,,,,,
C10556,1112.070216,1,179.24,59,1267,883,574,861,0,2,2,,,,,,
C10557,2569.379868,1,972.65,162.95,1267,883,575,861,0,2,2,,,,,,
C10558,2883.906333,1,4620.34,4300.42,1267,883,576,861,0,2,2,,,,,,
C10559,71.046063,0.181818,1023.8,1023.8,1267,883,577,861,0,2,2,,,,,,
C10560,3366.051663,1,6344.3,4438.8,1267,883,578,861,0,2,2,,,,,,
C10561,7190.047748,1,1549.61,1549.61,1267,883,579,861,0,2,2,,,,,,
C10562,68.039722,0.454545,734.11,734.11,1267,883,580,861,0,2,2,,,,,,
C10563,5066.461251,1,2274.21,1282.85,1267,883,581,861,0,2,2,,,,,,
C10564,2454.610005,1,1635.69,0,1267,883,582,861,0,2,2,,,,,,
C10565,64.329876,0.272727,627.03,482.03,1267,883,583,861,0,2,2,,,,,,
C10566,1284.63314,1,55.5,0,1267,883,584,861,0,2,2,,,,,,
C10567,76.93561,0.833333,277,277,1267,883,585,861,0,2,2,,,,,,
C10568,950.563525,0.909091,7479.95,7479.95,1267,883,586,861,0,2,2,,,,,,
C10569,5178.179489,1,3937.59,2606.42,1267,883,587,861,0,2,2,,,,,,
C10570,531.455619,1,6300.4,6300.4,1267,883,588,861,0,2,2,,,,,,
C10571,263.6992,1,1856.64,0,1267,883,589,861,0,2,2,,,,,,
C10572,492.070146,0.8,4924.41,4924.41,1267,883,590,861,0,2,2,,,,,,
C10573,1034.660626,0.833333,1308.11,1308.11,1267,883,591,861,0,2,2,,,,,,
C10574,11547.52001,1,49039.57,40761.25,1267,883,592,861,0,2,2,,,,,,
C10575,8997.488544,1,4604.72,4020.33,1267,883,593,861,0,2,2,,,,,,
C10576,9149.4096,1,227.8,227.8,1267,883,594,861,0,2,2,,,,,,
C10577,1296.922119,1,2327.49,2327.49,1267,883,595,861,0,2,2,,,,,,
C10578,1758.979585,0.818182,1199,1199,1267,883,596,861,0,2,2,,,,,,
C10579,194.493602,1,1174.76,0,1267,883,597,861,0,2,2,,,,,,
C10580,3294.37955,1,0,0,1267,883,598,861,0,2,2,,,,,,
C10581,5404.202992,1,469,286,1267,883,599,861,0,2,2,,,,,,
C10582,5484.800476,1,0,0,1267,883,600,861,0,2,2,,,,,,
C10583,181.463092,1,133.39,133.39,1267,883,601,861,0,2,2,,,,,,
C10584,1311.732049,1,10700.63,2912.65,1267,883,602,861,0,2,2,,,,,,
C10585,542.218074,1,0,0,1267,883,603,861,0,2,2,,,,,,
C10586,1029.101022,1,49.1,0,1267,883,604,861,0,2,2,,,,,,
C10587,1202.975648,1,11313.77,10133.7,1267,883,605,861,0,2,2,,,,,,
C10588,1095.379426,1,0,0,1267,883,606,861,0,2,2,,,,,,
C10589,4546.766836,1,3525.37,0,1267,883,607,861,0,2,2,,,,,,
C10590,28.934197,0.909091,258.74,258.74,1267,883,608,861,0,2,2,,,,,,
C10591,3457.086184,1,2448.6,0,1267,883,609,861,0,2,2,,,,,,
C10592,23.290641,0.727273,293.99,194.99,1267,883,610,861,0,2,2,,,,,,
C10593,9559.783145,1,709,709,1267,883,611,861,0,2,2,,,,,,
C10594,2154.175363,1,1628.07,1628.07,1267,883,612,861,0,2,2,,,,,,
C10595,2627.184835,1,0,0,1267,883,613,861,0,2,2,,,,,,
C10596,2689.586312,1,0,0,1267,883,614,861,0,2,2,,,,,,
C10597,11.890862,0.090909,165,165,1267,883,615,861,0,2,2,,,,,,
C10598,3452.538704,1,11681.64,11681.64,1267,883,616,861,0,2,2,,,,,,
C10599,1068.031748,0.727273,98.97,0,1267,883,617,861,0,2,2,,,,,,
C10600,7295.920263,1,0,0,1267,883,618,861,0,2,2,,,,,,
C10601,7975.19143,1,1142.15,1017.65,1267,883,619,861,0,2,2,,,,,,
C10602,1866.608592,1,1494.5,1494.5,1267,883,620,861,0,2,2,,,,,,
C10603,259.467265,0.909091,646.24,646.24,1267,883,621,861,0,2,2,,,,,,
C10604,1298.191599,1,0,0,1267,883,622,861,0,2,2,,,,,,
C10605,313.387813,1,3608.88,2124.75,1267,883,623,861,0,2,2,,,,,,
C10606,7088.358802,1,0,0,1267,883,624,861,0,2,2,,,,,,
C10607,4458.045588,1,0,0,1267,883,625,861,0,2,2,,,,,,
C10608,2690.771926,1,12465.21,9805.73,1267,883,626,861,0,2,2,,,,,,
C10609,15244.74865,1,7823.74,7564.81,1267,883,627,861,0,2,2,,,,,,
C10610,0.327199,0.454545,24.64,24.64,1267,883,628,861,0,2,2,,,,,,
C10611,2492.726282,1,27957.68,23032.97,1267,883,629,861,0,2,2,,,,,,
C10612,47.424621,0.545455,372,273.6,1267,883,630,861,0,2,2,,,,,,
C10613,4114.723127,1,1841.62,1456.94,1267,883,631,861,0,2,2,,,,,,
C10615,2450.031338,1,1678.07,824.21,1267,883,632,861,0,2,2,,,,,,
C10616,8781.831676,1,11674.64,9400.96,1267,883,633,861,0,2,2,,,,,,
C10617,1642.024936,1,2094.38,2094.38,1267,883,634,861,0,2,2,,,,,,
C10618,2739.836747,0.909091,0,0,1267,883,635,861,0,2,2,,,,,,
C10619,1946.447038,1,411.38,411.38,1267,883,636,861,0,2,2,,,,,,
C10620,9.962695,0.545455,99.19,0,1267,883,637,861,0,2,2,,,,,,
C10621,394.269079,0.363636,525,525,1267,883,638,861,0,2,2,,,,,,
C10622,5935.917803,1,1956.06,1777.14,1267,883,639,861,0,2,2,,,,,,
C10623,266.588825,1,1750.51,1515.46,1267,883,640,861,0,2,2,,,,,,
C10624,917.732846,1,18.41,0,1267,883,641,861,0,2,2,,,,,,
C10625,3183.529482,1,386.12,386.12,1267,883,642,861,0,2,2,,,,,,
C10626,2071.736764,0.909091,0,0,1267,883,643,861,0,2,2,,,,,,
C10627,6980.581442,1,0,0,1267,883,644,861,0,2,2,,,,,,
C10628,724.261595,1,625.46,198.4,1267,883,645,861,0,2,2,,,,,,
C10629,2469.665655,1,963.13,963.13,1267,883,646,861,0,2,2,,,,,,
C10630,202.190447,0.545455,2011.81,2011.81,1267,883,647,861,0,2,2,,,,,,
C10631,6787.661776,1,99.5,0,1267,883,648,861,0,2,2,,,,,,
C10632,107.298227,0.636364,1084.09,0,1267,883,649,861,0,2,2,,,,,,
C10633,3946.876897,1,207,0,1267,883,650,861,0,2,2,,,,,,
C10634,1246.393805,1,1757.47,907.05,1267,883,651,861,0,2,2,,,,,,
C10635,7155.328723,1,3837.59,1860.18,1267,883,652,861,0,2,2,,,,,,
C10636,2147.939753,0.818182,117.57,117.57,1267,883,653,861,0,2,2,,,,,,
C10637,32.612745,1,1223.41,769.41,1267,883,654,861,0,2,2,,,,,,
C10638,5380.796813,1,1710.24,817.32,1267,883,655,861,0,2,2,,,,,,
C10639,3419.661676,1,11.06,11.06,1267,883,656,861,0,2,2,,,,,,
C10640,8900.194109,1,0,0,1267,883,657,861,0,2,2,,,,,,
C10641,837.950585,1,8273.18,2904.89,1267,883,658,861,0,2,2,,,,,,
C10642,2113.098241,1,619.93,0,1267,883,659,861,0,2,2,,,,,,
C10643,16.371699,0.3,190,0,1267,883,660,861,0,2,2,,,,,,
C10644,3774.063585,1,7680.08,5050.97,1267,883,661,861,0,2,2,,,,,,
C10645,1088.031913,1,9734.63,3756.01,1267,883,662,861,0,2,2,,,,,,
C10646,2.175751,0.454545,0,0,1267,883,663,861,0,2,2,,,,,,
C10647,5248.392421,1,8403.17,7469.7,1267,883,664,861,0,2,2,,,,,,
C10648,9.581344,1,118.6,70,1267,883,665,861,0,2,2,,,,,,
C10649,3123.339488,1,11202.09,10929.53,1267,883,666,861,0,2,2,,,,,,
C10650,1670.928797,1,794.52,794.52,1267,883,667,861,0,2,2,,,,,,
C10651,537.389322,0.9,1704.22,150.5,1267,883,668,861,0,2,2,,,,,,
C10652,1803.955439,1,1044.43,801.35,1267,883,669,861,0,2,2,,,,,,
C10653,2394.126386,1,3651.59,1544.79,1267,883,670,861,0,2,2,,,,,,
C10654,544.879717,1,6477.6,3301.6,1267,883,671,861,0,2,2,,,,,,
C10655,288.474257,1,1025.03,0,1267,883,672,861,0,2,2,,,,,,
C10656,1434.097191,1,0,0,1267,883,673,861,0,2,2,,,,,,
C10657,79.554406,0.636364,472.71,472.71,1267,883,674,861,0,2,2,,,,,,
C10658,2134.513436,1,733.35,78.6,1267,883,675,861,0,2,2,,,,,,
C10659,4925.502001,1,3050.72,989.14,1267,883,676,861,0,2,2,,,,,,
C10660,62.32157,0.636364,601.35,468,1267,883,677,861,0,2,2,,,,,,
C10661,1062.752143,1,0,0,1267,883,678,861,0,2,2,,,,,,
C10662,5347.377116,0.545455,0,0,1267,883,679,861,0,2,2,,,,,,
C10663,8.555864,1,0,0,1267,883,680,861,0,2,2,,,,,,
C10665,164.649775,1,1764.86,1149.34,1267,883,681,861,0,2,2,,,,,,
C10666,299.765294,1,2352.2,1136.7,1267,883,682,861,0,2,2,,,,,,
C10667,3725.636832,1,0,0,1267,883,683,861,0,2,2,,,,,,
C10668,306.877248,1,3877.85,2183.56,1267,883,684,861,0,2,2,,,,,,
C10669,14411.95798,1,5958.17,3161.46,1267,883,685,861,0,2,2,,,,,,
C10670,1759.969888,1,5969.33,3755.24,1267,883,686,861,0,2,2,,,,,,
C10671,1482.235539,1,14604.87,2475.93,1267,883,687,861,0,2,2,,,,,,
C10672,6014.806806,1,433.63,433.63,1267,883,688,861,0,2,2,,,,,,
C10673,5619.157028,1,2790.76,2549.25,1267,883,689,861,0,2,2,,,,,,
C10674,365.12275,1,571.32,0,1267,883,690,861,0,2,2,,,,,,
C10675,1728.079372,1,0,0,1267,883,691,861,0,2,2,,,,,,
C10676,1043.249828,1,281.25,0,1267,883,692,861,0,2,2,,,,,,
C10677,2571.925816,1,1701.9,464.9,1267,883,693,861,0,2,2,,,,,,
C10678,7760.5254,1,14332.92,10588.97,1267,883,694,861,0,2,2,,,,,,
C10679,61.644247,0.363636,490.6,0,1267,883,695,861,0,2,2,,,,,,
C10680,0,0,0,0,1267,883,696,861,0,2,2,,,,,,
C10681,1724.2041,1,8371.19,4192.8,1267,883,697,861,0,2,2,,,,,,
C10682,558.989996,0.818182,4552.44,1234,1267,883,698,861,0,2,2,,,,,,
C10683,15.728894,0.272727,202,202,1267,883,699,861,0,2,2,,,,,,
C10684,3808.073463,0.909091,6030.34,2874.89,1267,883,700,861,0,2,2,,,,,,
C10685,28.394518,0.181818,379.3,0,1267,883,701,861,0,2,2,,,,,,
C10686,2515.968879,1,1877.24,926.9,1267,883,702,861,0,2,2,,,,,,
C10688,408.069031,1,3660.97,3660.97,1267,883,703,861,0,2,2,,,,,,
C10689,975.165854,1,2281.56,2281.56,1267,883,704,861,0,2,2,,,,,,
C10690,879.190921,1,45.65,45.65,1267,883,705,861,0,2,2,,,,,,
C10691,2331.38017,1,1919.66,1310.9,1267,883,706,861,0,2,2,,,,,,
C10692,27.20711,0.818182,685.08,220,1267,883,707,861,0,2,2,,,,,,
C10693,1418.254924,1,362.13,0,1267,883,708,861,0,2,2,,,,,,
C10694,1.979916,125,80,80,1267,883,709,861,0,2,2,,,,,,
C10695,331.586253,1,3703.36,1653.98,1267,883,710,861,0,2,2,,,,,,
C10696,10359.45471,1,12650,12650,1267,883,711,861,0,2,2,,,,,,
C10697,2144.477682,1,228.35,228.35,1267,883,712,861,0,2,2,,,,,,
C10698,2927.082849,0.9,0,0,1267,883,713,861,0,2,2,,,,,,
C10699,654.747715,1,1969.24,567.47,1267,883,714,861,0,2,2,,,,,,
C10700,1162.770552,1,533.36,0,1267,883,715,861,0,2,2,,,,,,
C10701,4094.433899,1,0,0,1267,883,716,861,0,2,2,,,,,,
C10702,278.142977,1,1901.94,367,1267,883,717,861,0,2,2,,,,,,
C10703,5941.847384,1,0,0,1267,883,718,861,0,2,2,,,,,,
C10704,983.339069,1,5601.54,3073.82,1267,883,719,861,0,2,2,,,,,,
C10705,820.05973,1,162.56,0,1267,883,720,861,0,2,2,,,,,,
C10706,7025.757291,1,66.32,66.32,1267,883,721,861,0,2,2,,,,,,
C10707,1.411754,0.2,19.9,0,1267,883,722,861,0,2,2,,,,,,
C10708,5656.069801,1,362.36,362.36,1267,883,723,861,0,2,2,,,,,,
C10709,2705.591995,1,818.02,326.02,1267,883,724,861,0,2,2,,,,,,
